State,ZipCode,TaxRegionName,TaxRegionCode,CombinedRate,StateRate,CountyRate,CityRate,SpecialRate
MT,59001,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59002,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59003,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59004,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59006,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59007,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59008,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59010,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59011,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59012,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59013,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59014,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59015,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59016,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59018,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59019,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59020,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59022,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59024,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59025,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59026,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59027,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59028,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59029,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59030,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59031,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59032,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
MT,59033,MONTANA STATE,BAAH,0.000000,0.000000,0,0,0
