State,ZipCode,TaxRegionName,TaxRegionCode,CombinedRate,StateRate,CountyRate,CityRate,SpecialRate
WV,24701,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24712,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24714,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24715,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24716,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24719,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24724,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24726,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24729,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24731,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24732,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24733,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24736,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24737,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24738,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24739,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24740,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24747,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24801,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24808,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24811,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24813,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24815,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24816,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24817,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24818,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24822,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24823,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24826,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24827,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24828,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24829,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24830,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24831,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24834,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24836,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24839,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24843,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24844,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24845,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24846,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24847,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24848,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24849,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24850,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24851,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24853,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24854,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24855,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24857,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24859,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24860,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24861,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24862,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24866,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24867,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24868,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24869,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24870,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24871,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24872,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24873,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24874,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24878,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24879,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24880,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24881,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24882,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24884,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24887,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24888,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24892,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24894,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24895,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24898,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24901,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24902,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24910,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24915,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24916,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24918,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24920,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24924,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24925,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24927,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24931,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24934,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24935,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24938,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24941,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24943,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24944,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24945,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24946,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24951,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24954,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24957,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24962,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24963,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24966,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24970,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24974,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24976,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24977,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24981,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24983,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24984,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24985,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24986,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24991,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,24993,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25002,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25003,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25005,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25007,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25008,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25009,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25011,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25015,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25019,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25021,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25022,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25024,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25025,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25026,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25028,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25030,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25031,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25033,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25035,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25036,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25039,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25040,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25043,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25044,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25045,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25047,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25048,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25049,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25051,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25053,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25054,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25059,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25060,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25061,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25062,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25063,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25064,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25067,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25070,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25071,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25075,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25076,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25079,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25081,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25082,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25083,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25085,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25086,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25088,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25090,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25093,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25102,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25103,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25106,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25107,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25108,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25109,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25110,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25111,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25112,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25113,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25114,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25115,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25118,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25119,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25121,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25123,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25124,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25125,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25126,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25130,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25132,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25133,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25134,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25136,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25139,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25140,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25141,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25142,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25143,NITRO,EDEI,0.070000,0.060000,0,0.010000,0
WV,25148,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25149,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25154,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25156,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25159,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25160,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25161,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25162,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25164,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25165,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25168,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25169,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25173,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25174,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25177,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25180,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25181,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25183,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25185,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25186,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25187,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25193,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25201,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25202,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25203,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25204,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25205,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25206,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25208,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25209,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25211,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25213,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25214,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25231,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25234,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25235,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25239,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25241,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25243,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
WV,25244,WEST VIRGINIA STATE,BXUW,0.060000,0.060000,0,0,0
